title,label,label_score
"Marah Besar Karena Pangeran William Selingkuh, Kate Middleton Ucap 1 Permintaan Ini",clickbait,1
'Kita Berbeda' Grup Musik Anak Lalaila Kids Serukan Persatuan,non-clickbait,0
7 Pasangan Dalam Drama Ini Punya Hubungan Paling Sehat!,clickbait,1
Angga Dwimas Sasongko dan Nicoline Bagi-Bagi Ilmu dengan Calon Content Creator,non-clickbait,0
"Kuliah di London, El Rumi Sudah Nyoblos Duluan!",clickbait,1
Annisa Pohan Diperlakukan Bak Imigran Gelap Oleh Petugas Bandara Singapura,clickbait,1
"Sinopsis Sinetron 'ORANG KETIGA' Episode 633 Tayang Jumat, 12 April 2019",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 85 & 86 Tayang Senin, 15 April 2019",non-clickbait,0
"Setiap Adzan Berkumandang, Roger Danuarta Langsung Bergegas ke Masjid",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 314 Tayang Senin, 15 April 2019",non-clickbait,0
"Lakukan Promosi di Seoul, Robert Downey Jr Dapat Sambutan Hangat",non-clickbait,0
"Minho SHINee Pamer Foto Cukur Rambut, Berangkat Wamil Diantar Sahabat",non-clickbait,0
"Sinopsis Sinetron 'ANAK LANGIT' Episode 1096 & 1097 Tayang Senin, 15 April 2019",non-clickbait,0
"Sinopsis Drama STILL 17 Episode 25, Titik Cerah Pencarian Shin Hye Sun",non-clickbait,0
Song Hye Kyo Tandatangani Kontrak Dengan Rumah Produksi Hong Kong Milik Wong Kar Wai,non-clickbait,0
"Tanpa Kabar, Jeno dan Jaemin NCT Dream Diam-diam Kunjungi Indonesia",non-clickbait,0
Ini Alasan Kenapa Captain America Dibuat Tetap Hidup di 'AVENGERS: ENDGAME',clickbait,1
"12 Foto Wajah Asli Idol K-Pop Saat Bangun Tidur, Ada Lisa Blackpink - V BTS!",clickbait,1
"Sinopsis 'THE CURSE OF THE WEEPING WOMAN', Hantu La Llorona Penculik Anak Kecil",non-clickbait,0
"Jisoo dan Jennie BLACKPINK 'Cover Keong Racun', Kocak Banget!",clickbait,1
Dedey Risjad Mantan Suami Diana Pungky Nikahi Gwen Priscilla Ex-Personel Mahadewi,non-clickbait,0
Akhirnya Meghan Markle dan Pangeran Harry Temukan Pengasuh untuk Baby Archie,non-clickbait,0
Adik Angela Gilsha Larang Bayi Naik Pesawat: Ajarin Diam atau Mulutnya Diselotip!,clickbait,1
"Ditelepon Sasaeng Fans Saat Live, Ini yang Dilakukan Jungkook BTS",clickbait,1
"Perankan Doyok di 'MENDADAK KAYA', Fedi Nuril Ingin Bernasib Seperti Rami Malek",non-clickbait,0
"Usai Brand New Music, Kini Starship Entertainment yang Keluhkan Privasi Trainee",non-clickbait,0
"Anak Sulung Wisuda, Tommy Soeharto dan Tata Cahyani Foto Bersama",non-clickbait,0
"Viral! Persamaan Gaya Kai EXO dan Krystal f(x), Bikin Fans Baper Sendiri",clickbait,1
Foto Punggung Kai EXO Ini Sering Dikira Jungkook BTS Oleh ARMY,clickbait,1
"Bintangi Film 'STUBER', Iko Uwais Bertarung dengan Dave Bautista",non-clickbait,0
"Pesona Jennie Blackpink yang Memikat, Pernah Nyanyi Bareng Seungri",non-clickbait,0
"Umumkan Hubungan dengan Ashley Benson Setelah Satu Tahun, Ini Alasan Cara Delevigne",clickbait,1
Aktor Ternama Korea Ini Akui Bersusah Payah Melunasi Hutangnya,clickbait,1
"8 Foto Visual Bomb V BTS Vs Cha Eun Woo, Beda Gantengnya Bikin Galau Milih",clickbait,1
"11 Drama Korea 2019 yang Tak Boleh Dilewatkan, Masih Gagal Moveon",clickbait,1
"Kerja Bareng Aryan Khan Isi Suara 'THE LION KING' Versi Hindi, SRK Dituding Nepotisme",non-clickbait,0
"Inilah Sosok CEO Baru YG Entertainment, Seorang Wanita",clickbait,1
"Ada Gilang Dirga Show di JICOMFEST 2019, Siapa Lagi yang Melucu di Hari Pertama?",clickbait,1
"Perasaan Deddy Corbuzier Setelah Mualaf, Bebas dan Plong!",clickbait,1
"Setelah Pelembut Pakaian, Jungkook BTS Bikin Minuman Ini Ludes Terjual",clickbait,1
"9 K-Pop Idol Bak Dewi Pakai Gaun Mewah: Suzy, Yoona SNSD & Jennie BLACKPINK",clickbait,1
"Freddy Prahmana Terlibat Konten Horor Youtube, Syuting Hingga Luar Negeri",non-clickbait,0
"Pesbukers Dihentikan dan Pemain Lain Liburan ke Eropa, Sapri Pantun Pilih Jualan",non-clickbait,0
"Meski Hamil, Yasmine Wildblood Tetap Full Urus Si Sulung",non-clickbait,0
"Jadi Tulang Punggung Keluarga Sepeninggal Olga, Billy Syahputra: Bersyukur Sama Allah",non-clickbait,0
"Berawal Nekat, Gading Marten Terjun Dunia Fotografi",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 5, Jasad Putra Mahkota Berhasil Ditemukan",non-clickbait,0
"Tulis 'Orang-Orang Biasa', Andrea Hirata Perjuangkan Pendidikan untuk Kaum Tak Mampu",non-clickbait,0
Bukti Percakapan Seungri Bagikan Foto Wanita Telanjang di Grup Chat,clickbait,1
Ini Alasan Produser 'PERSONA' Pilih IU Jadi Pemeran Utama,clickbait,1
"Perayaan Haul Olga, Billy Syahputra Cuma Bisa Mendoakan",non-clickbait,0
"Duet Bersama Gempi di Panggung, Gisella Anastasia Yakin Gading Pasti Bangga",non-clickbait,0
"Soal Kembali Berpindah Keyakinan, Ini Tanggapan Pengacara Steve Emmanuel",clickbait,1
Billy Syahputra Undang Anak Yatim Pada Haul Olga,non-clickbait,0
"Menikah Sejak Usia Muda, Pasangan Seleb Ini Jauh Dari Gosip Miring",clickbait,1
"Terjun Ke Dunia Akting, Para Artis Ini Ada Yang Mulai Sejak Masih Belia",clickbait,1
"Peringati Tahun Ke-13, Miley Cyrus Jadi Hannah Montana Kembali",non-clickbait,0
"Sering Ditinggal Aktivitas Ibunya, Anak-Anak Cornelia Agatha Khawatir",non-clickbait,0
"Dhawiyah Resmi Menikah, Iis Dahlia Sampaikan Rasa Bahagia",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 7, Moo Yeon Bertemu Dengan Putra Mahkota",non-clickbait,0
"Jadi Janda Kedua Kalinya, Ratna Dilla Merasa Puas",non-clickbait,0
"Tak Banyak yang Tahu, Agung Hercules Pernah Berperan Jadi Milky Man di 'SARAS 008'",non-clickbait,0
"Romance-Thriller, Ini Deretan Drama Korea Terbaru yang Seru Ditonton Streaming",clickbait,1
"Sinopsis '100 DAYS MY PRINCE' Episode 6, Kasim Yang Dibunuh dan Hong Sim Diculik",non-clickbait,0
"2 Inisial Baru dalam Jaringan Narkoba Jefri Nichol Tertangkap, Rekan Artis?",clickbait,1
Reza Rahadian Inginkan Lebih Banyak Layar di Momentum Hari Film Nasional,non-clickbait,0
"Terjawab, Begini Cara Captain Marvel Temukan Tony Stark di Luar Angkasa",clickbait,1
"'Raven Is Odd', Bentuk Kepedulian Rachel Vennya Terhadap Kesehatan Mental",non-clickbait,0
"Andhika Pratama Larang Ussy Sulistiawaty Tonton Aksinya di JICOMFEST 2019, Ada Apa?",clickbait,1
Resepsi Tania Nadira Didominasi Royal Blue - Sebar 2000 Undangan Termasuk Jokowi,non-clickbait,0
"7 K-Pop Idol Makin Ganteng Dengan Rambut Hitam Legam, Suga BTS - Johnny NCT",clickbait,1
"Foto Jihyo TWICE Sering Datangi Rumah Kang Daniel, Sudah 7 Bulan Pacaran?",clickbait,1
"Jihyo TWICE dan Kang Daniel Pacaran, Begini Komentar Dari Netizen Korea",clickbait,1
Berkas Nikah Ini Ungkap Agama Rina Nose Yang Sebenarnya,clickbait,1
"Bertabur Bintang di Axis Stage, Gilang Dirga: JICOMFEST 2019 Bikin Komedi Naik Level",non-clickbait,0
Reaksi Kaget Gading Marten Saat Dengar Gempi Sebut Nama Wijaya Saputra,clickbait,1
"Pelukan dan Gandengan Tangan, Roy Kiyoshi dan Evelyn Nada Anjani Resmi Pacaran?",clickbait,1
"Kang Daniel - Jihyo TWICE Pacaran, Kenapa Lagu Baekhyun EXO 'UN Village' Trending?",clickbait,1
Penggemar Kang Daniel Donasikan 10.000 Keping Album untuk Palang Merah Korea,non-clickbait,0
"5 Foto Irish Bella Jalani Maternity Shoot, Cantik dan Elegan Bagaikan Boneka",clickbait,1
"Diary Waktu SD Beredar, Agama Sehun EXO Terungkap",clickbait,1
Nama Asli Chef Juna Terungkap Saat Unggah Sertifikat Kompetensi,clickbait,1
"Terungkap! Begini Penampakan Kamar Shahrukh Khan di Mannat, Luas dan Mewah",clickbait,1
Ricky Martin dan Jwan Yosef Akhirnya Bagikan Wajah Cantik Anak Mereka di IG,non-clickbait,0
"Princess Charlotte Kembali Pamer Pose Gemas, Sampai Bikin Kate Middleton Meleleh!",clickbait,1
"Terungkap, Choi Siwon Takjub Pada Satu Hal Ini Dari Fans Indonesia",clickbait,1
"10 Film Horor Indonesia yang Perlu Kamu Tonton, Dijamin Bikin Merinding",clickbait,1
Rapper Nipsey Hussle Tewas Setelah Ditembak Bertubi-tubi di Depan Tokonya,non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 8, Moo Yeon Terkena Panah dan Won Deuk Kecewa",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 295 Tayang Senin, 1 April 2019",non-clickbait,0
"Persiapan Mepet, Rina Mubal Arum Tetap Hadirkan Koleksi Glamour di IFW 2019",non-clickbait,0
"Ditelepon Reino Barack Saat Mau Manggung, Syahrini: Sabar Sebentar Lagi Istri Pulang",non-clickbait,0
Deretan Film Indonesia Yang Tayang di Bioskop Bulan April 2019,non-clickbait,0
"Suri Jabrik, Gadis Cantik Keponakan Luna Maya Yang Ternyata Jago Surfing",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Tayang Senin, 1 April 2019",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 9, Kasim Yang Masih Hidup",non-clickbait,0
"Sinopsis Sinetron 'ORANG KETIGA' Tayang Senin, 1 April 2019",non-clickbait,0
"Vicky Prasetyo Sedang Berduka, Sang Kakek Meninggal Dunia",non-clickbait,0
Via Vallen Senang Dangdut Rajai Musik Indonesia,non-clickbait,0
"Sinopsis Sinetron 'ANAK LANGIT' Tayang Senin, 1 April 2019",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 10, Raja Memberi Perintah Pada Menteri Membunuh",non-clickbait,0
"Beruntung, Tiga Fangirl Asal Indonesia Ini Diantar Ayah Yunhyeong iKON",clickbait,1
"Sinopsis Sinetron 'CINTA SUCI' Episode 299 & 300 Tayang Kamis, 4 April 2019",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 69 Tayang Kamis, 4 April 2019",non-clickbait,0
Terungkap! Nikita Mirzani Tak Berani Berseteru dengan Sosok Ini,clickbait,1
"Sinopsis Sinetron 'ORANG KETIGA' Episode 626 Tayang Kamis, 4 April 2019",non-clickbait,0
"Sinopsis '100 DAYS MY PRINCE' Episode 11, Putra Mahkota Ditemukan",non-clickbait,0
"Sinopsis Sinetron 'ANAK LANGIT' Episode 1081 Tayang Kamis, 4 April 2019",non-clickbait,0
"Trailer 'JOKER' Dengan Joaquin Phoenix, Kisah Sang Legenda Psikopat Yang Bikin Iba",non-clickbait,0
Daftar Lengkap Nominasi Indonesian Box Office Movie Awards 2019 yang Tayang Di SCTV,non-clickbait,0
"Viral, Editan Krystal f(x) & Jennie BLACKPINK Yang Bikin Kai EXO 'Melongo'",clickbait,1
"Check Up Hasil USG, Nikita Mirzani Bersyukur Bayinya Sehat",non-clickbait,0
"Kalahkan Kang Daniel, Akun Instagram Pangeran Harry Dan Megan Markle Cetak Rekor Baru",non-clickbait,0
"Masuk Dua Nominasi Billboard Music Award, BTS Jadi Trending Topic di Twitter",non-clickbait,0
"Siap Syuting, Maudy Ayunda Terpilih Perankan Ainun di 'HABIBIE & AINUN 3'",non-clickbait,0
"Bangga dan Bahagia, Reino Barack Bintangi Iklan Produk Sendiri Bareng Syahrini",non-clickbait,0
"Uang Bukan Alasan, Pemain 'AVE MARYAM' Tidak Dibayar?",clickbait,1
"Sinopsis Sinetron 'ANAK LANGIT' Episode 1082 Tayang Jumat, 5 April 2019",non-clickbait,0
"Dulu Panggil 'Sailor Moon', Setelah Putus Vicky Prasetyo Sebut Anggia 'Nenek Gayung'",clickbait,1
Fakta Lengkap Produce X101 yang Perlu Kamu Tahu,clickbait,1
"Diancam Injak Leher oleh Nikita, Tessa Mariska Samakan NM dengan Pohon Tauge?",clickbait,1
"Usai Kolaborasi, Dul Jaleni dan Aliyah Massaid Makin Akrab",non-clickbait,0
"Sempet Kena Pukul dan Alami Memar, Tatjana Saphira Tak Kapok Main Film Action",non-clickbait,0
"Berfoto Dengan Rafathar, Gigi Al Ghazali Justru Jadi Sorotan Netizen",non-clickbait,0
Nia Ramadhani Bangga Putrinya Raih Medali di Ajang Internasional,non-clickbait,0
"Kesehatan Sang Ayah Memburuk, Britney Spears Jalani Perawatan Mental",non-clickbait,0
10 Hal Unik yang Mungkin Kamu Lewatkan di MV BLACKPINK 'KILL THIS LOVE',clickbait,1
"Gading Marten Kurangi Jadwal Nge-Host, Lebih Sibuk Main Film",non-clickbait,0
"Semula Kesal Dipanggil 'Babang Tamvan', Kini Andika Hasilkan 3 Mobil - 2 Rumah!",clickbait,1
Fakta Lengkap Produce X101 yang Perlu Kamu Tahu,clickbait,1
"7 Fakta Madam Shim, Wanita Berpengaruh Dicurigai Dalang Kasus Jang Ja Yeon & Seungri",clickbait,1
Tak Jadi Anak Emas Jokowi. Begini Tanggapan Kaesang Pangarep,clickbait,1
"Jadi Lawan Main di 'RUMPUT TETANGGA', Kirana Larasati Puji Akting Gading Marten",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 305 Tayang Senin, 8 April 2019",non-clickbait,0
"Lewat Buku, Brandon Tanu Beri Tips Atasi Bullying",non-clickbait,0
"Sinopsis Sinetron 'ORANG KETIGA' Episode 629 Tayang Senin, 8 April 2019",non-clickbait,0
"Vebby Palwinta Akui Sudah Belajar Taaruf, Siap Segera Nikah?",clickbait,1
"Segera Comeback, BTS Rilis Teaser Terbaru Bersama Halsey",non-clickbait,0
"Mantab Berhijab dan Buka Usaha Fashion, Cut Meyriska Inspirasi Nina Zatulini",non-clickbait,0
"Sempat Mengaku Mualaf, Ternyata Kriss Hatta Tak Pernah Memeluk Islam",clickbait,1
"Sinopsis Sinetron 'CINTA SUCI' Episode 308 Tayang Rabu, 10 April 2019",non-clickbait,0
"Kasus Bullying di Pontianak, Astrid Tiar: Jangan Salahkan Anak Langsung",non-clickbait,0
"Sinopsis Drama STILL 17 Episode 19, Peluang Emas Menghampiri Shin Hye Sun",non-clickbait,0
"Sinopsis Drama STILL 17 Episode 18, Yang Se Jong Akui Perasaannya pada Shin Hye Sun",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 74 & 75 Tayang Senin, 8 April 2019",non-clickbait,0
"Liburan Melulu, Kini Syahrini dan Reino Barack Kompak Makin Gendut?",clickbait,1
"Sinopsis Drama STILL 17 Episode 27, 'Jika' adalah Kata yang Menyakitkan",non-clickbait,0
"Sinopsis Drama STILL 17 Episode 17, Kejujuran Shin Hye Sun yang Memikat Yang Se Jong",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 86 Tayang Selasa, 16 April 2019",non-clickbait,0
"Sinopsis Drama STILL 17 Episode 29, Yang Se Jong adalah Crescendo-ku",non-clickbait,0
"Gereja Katedral Notre Dame Paris Terbakar, Anggun C Sasmi Rasakan Kehancuran",non-clickbait,0
"Album FOCUS dari Jus2 GOT7 Ceritakan Tentang Panca Indera, Sudah Dengerin?",clickbait,1
"Tanyakan Hal Tak Pantas Pada BTS, Reporter Ini Dihujat Netizen",clickbait,1
"Sinopsis Drama STILL 17 Episode 30, Dukungan Penuh Yang Se Jong untuk Shin Hye Sun",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 89 Tayang Kamis, 18 April 2019",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 318 & 319 Tayang Kamis, 18 April 2019",non-clickbait,0
"Penampilan Song Joong Ki di Drama Baru, Kulit Cokelat & Tubuh Makin Kekar",non-clickbait,0
Sederet Artis Ini Siapkan 'Hadiah' Spesial Bagi Mereka yang Nyoblos,clickbait,1
"Sinopsis Drama STILL 17 Episode 31, Kesempatan Emas untuk Shin Hye Sun",non-clickbait,0
"Sinopsis Sinetron 'ORANG KETIGA' Tayang Kamis, 18 April 2019",non-clickbait,0
"Sinopsis Sinetron 'ANAK LANGIT' Episode 1101 Tayang Kamis, 18 April 2019",non-clickbait,0
DJ Snake dan Harry Styles Terlihat Hadiri Konser Blackpink,non-clickbait,0
"Tora Sudiro - Adipati Dolken Tirukan Selfie Nicholas Saputra, Siapa Paling Mirip?",clickbait,1
"Genap 45 Tahun, Intip Kejutan Manis Yang Didapat Victoria Beckham di Ulang Tahunnya",clickbait,1
"Sinopsis Drama BIG Episode 1, Keajaiban yang Dialami Gong Yoo",non-clickbait,0
"Kaki Cedera Tertimpa Lemari, Syahrini Lupakan Rasa Sakit dengan Cara Ini",clickbait,1
"Sebut Dirinya Seperti Monyet, Begini Kalau Luna Maya Gelantungan di Pohon",clickbait,1
"Sinopsis Drama BIG Episode 2, Gong Yoo yang Terus Berulah",non-clickbait,0
"Sinopsis Drama STILL 17 Episode 32, Akhir Kisah Yang Se Jong dan Shin Hye Sun",non-clickbait,0
"Sinopsis Drama BIG Episode 3, Cinta Pandangan Pertama Gong Yoo & Lee Min Jung",non-clickbait,0
"Sinopsis Drama THE LAST EMPRESS Episode 11, Shin Sung-Rok Ungkap Perselingkuhannya",non-clickbait,0
"Sinopsis Drama THE LAST EMPRESS Episode 10, Liciknya Rencana Lee Elijah",non-clickbait,0
"Bukan Menjadi Pembanding, Ini Perbedaan Komik Gundala Versi Baru dan Klasik",clickbait,1
"Sinopsis Drama BIG Episode 5, Perpisahan Gong Yoo & Lee Min Jung",non-clickbait,0
"Foto Keluarga Lisa BLACKPINK, Ayah Tirinya Orang Swiss - Ibunya Cantik Banget",clickbait,1
Para Desainer Berbakat Italian Fashin School Gelar Fashion Show Mini,non-clickbait,0
"Terancam Hukuman Mati, Zul Zivilia Mengaku Amat Rindu Anak-Anaknya",non-clickbait,0
Heboh! 'WARKOP DKI REBORN 3' Jadi Film Pertama yang Laksanakan Mega Premiere,clickbait,1
Upi Didaulat Garap Film Jagat Sinema Bumilangit Selanjutnya?,clickbait,1
"Nikita Mirzani Punya Rumah Mewah, Menyesal Beli Marmer Seharga 700 Juta",non-clickbait,0
"Kenyang Pengalaman Main Sinetron, Mehnaz Marinez Ingin Coba Film Layar Lebar",non-clickbait,0
"Box Office di Korea, Bioskop Indonesia Tayangkan 'THE BATTLE: ROAR TO VICTORY'",non-clickbait,0
"Ruben Onsu Berencana ke NTT, Bakal Urus Adopsi Betrand Peto?",clickbait,1
Bastian Steel Hidup Dalam Pergaulan Bebas dan Punya Anak Istri Dalam Film Ini,clickbait,1
"Ada Sosok Ari Tulang di GUNDALA, Bisa Tebak Perankan Siapa?",clickbait,1
Dewi Gita Ingin Bangkitkan Antusiasme Publik Terhadap Perayaan Hari Kartini,non-clickbait,0
"9 Aktris Cantik yang Pernah Perankan Karakter Jelek di Drama, Suzy - Lee Sung Kyung",clickbait,1
"Sinopsis Sinetron 'ORANG KETIGA' Tayang Senin, 22 April 2019",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Tayang Senin, 22 April 2019",non-clickbait,0
"Sinopsis Drama BIG Episode 9, Gejolak Hubungan Gong Yoo & Lee Min Jung",non-clickbait,0
14 Fakta Menarik 'AVENGERS: ENDGAME' Yang Perlu Kamu Tahu Sebelum Nonton,clickbait,1
"Barbie Kumalasari Akui Punya Suara Jazzy, Cuma Bisa Dinikmati yang Bermusikalitas!",clickbait,1
"Barbie Kumalasari Bocorkan Honor Sekali Tampil di TV, Tembus Dua Digit!",clickbait,1
"Selalu Diberitakan dari Sisi Negatif, Ini Pesan Barbie Kumalasari untuk Putrinya",clickbait,1
"Ratna Galih Program Bayi Tabung Demi Dapat Anak Perempuan, Ini Alasannya...",clickbait,1
Kekayaan Barbie Kumalasari Kerap Diragukan: Biarin Mengurangi Pajak Saya Kan?,clickbait,1
"Isu Salmafina Pindah Agama Merebak, Berikut 15 Artis yang Pernah Diterpa Hal Serupa",clickbait,1
Okie Agustina Mantan Istri Pasha Ungu Diperiksa Polisi Selama 8 Jam,non-clickbait,0
"Rey Utami & Pablo Terancam Segera Ditahan, Farhat Abbas Upayakan Penangguhan",non-clickbait,0
"Joe Taslim Jadi Sub Zero di 'MORTAL KOMBAT', Mimpi yang Kini Terwujud",non-clickbait,0
"Setelah Dikecam, Istri Andre Taulany Dibela Lewat #SaveTaulany & Jadi Trending Topic",non-clickbait,0
"Jadi Special Guest Minie TV, Bayaran Vanessa Angel Bisa Buat Beli Pulau?",clickbait,1
"Masalah Semakin Panjang, Fairuz A. Rafiq Pernah Alami KDRT Dengan Galih Ginanjar?",clickbait,1
"Sinopsis Film 'DUA GARIS BIRU', Remaja Pacaran Kebablasan Hingga Hamil",non-clickbait,0
"6 Fakta Xana Tang, Bintang Film 'MULAN' yang Juga Sahabat Iqbaal Ramadhan",clickbait,1
"Masuk Gang Sempit, Berikut 4 Fakta Rumah Asli Barbie Kumalasari dan Galih Ginanjar",clickbait,1
"Pablo Benua dan Rey Utami Ditahan, 12 Seleb Ini Juga Jadi Korban Video 'Mulut Sampah'",clickbait,1
10 Kolaborasi Idol K-Pop yang Nagih Banget!,clickbait,1
"Kevin Aprilio Betah dengan Rambut Gaya Emo, Vicy Melanie Risih?",clickbait,1
"Digrebeg di Hotel Bersama Ridho Illahi, Chagii Amelia Akui Salah dan Khilaf",non-clickbait,0
"Fico Fachriza, Line Up JICOMFEST 2019 yang Sering Muncul di Film",non-clickbait,0
"Nonton Raditya Dika dan Line Up Lain dalam JICOMFEST 2019, Berapa Harga Tiketnya?",clickbait,1
Taqy Malik Mantan Salmafina Sunan Kembangkan Bisnisnya Dari Saffron Sampai Peternakan,non-clickbait,0
"Unjuk Gigi Bareng Komedian Internasional, Mo Sidik Jadi Lineup English Show JICOMFEST",non-clickbait,0
Istri Ajun Perwira Ungkap Salmafina Sunan Sudah Nyaman Dengan Keyakinan Barunya?,clickbait,1
"Mantan Pramugari Bongkar Kelakuan Buruk Idol K-Pop di Pesawat, Siapa yang Terbaik?",clickbait,1
Siapkan Diri untuk Nostalgia di Film THE LION KING 2019,non-clickbait,0
"Barbie Kumalasari Tak Penuhi Pemeriksaan Kepolisian, Begini Penjelasan Pengacaranya",clickbait,1
"Tessa Mariska Terseret Kasus 'Ikan Asin', Ada Apa?",clickbait,1
6 Fakta Sosok Iyan Sambiran Suami Nunung yang Juga Ditangkap Karena Narkoba,clickbait,1
"Spoiler Improvindo di JICOMFEST 2019, Mc Dani Jamin Bakal Bikin Ngakak",clickbait,1
"Sinopsis Sinetron 'CINTA SUCI' Episode 326, Tayang 23 April 2019",non-clickbait,0
"Sinopsis Sinetron 'ORANG KETIGA' Tayang Rabu, 24 April 2019",non-clickbait,0
"Heboh Kabar Video Masturbasi Atlet DW, Begini Komentar Mikha Tambayong",clickbait,1
Co Working Space dengan View Laut Pertama dan Satu-Satunya di Jakarta,clickbait,1
"20 Finalis Siap Perebutkan Gelar Puteri Muslimah Indonesia 2019, Siapa Juaranya?",clickbait,1
"Sinopsis Sinetron 'ORANG KETIGA' Tayang Kamis, 25 April 2019",non-clickbait,0
"Rumah Berlapis Emas, Dari Mana Sumber Kekayaan Muzdalifah?",clickbait,1
"'ENDGAME' Jadi Aksi Pamungkas Avengers, Begini Kelanjutan Marvel Cinematic Universe",clickbait,1
"Gelar Show di Karanganyar, Pandji Pragiwaksono Bicara Soal  Indonesia",non-clickbait,0
"Sinopsis 'ANAK LANGIT' Episode 1111-1112, Tayang 25 April 2019",non-clickbait,0
"Program Spesial MNCTV di Bulan Ramadan, Siraman Qalbu Hingga Upin Ipin",non-clickbait,0
"Gara-Gara Air, Kim Jae Wook Akhirnya Cium Park Min Young",clickbait,1
"Pemutaran Perdana Film Pemenang Short Film Pitching Project 2018, BANGKIS dan LASAGNA",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 101, Tayang 26 April 201",non-clickbait,0
"Posting Foto Dengan Tagar 'Proud of Akad', Ivan Gunawan Sudah Nikah?",clickbait,1
Begini Upaya Kate Middleton Damaikan Pangeran William dan Pangeran Harry,clickbait,1
"Sinopsis Drama W Episode 1, Pertemuan Pertama Han Hyo Joo & Lee Jong Suk",non-clickbait,0
"Sinopsis Drama W Episode 2, Transisi dari Dunia Nyata ke Komik",non-clickbait,0
"Sempat Ulang Ijab Kabul, Ammar Zoni Resmi Nikahi Irish Bella di Hutan Pinus Lembang",non-clickbait,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 332, Tayang 29 April 2019",non-clickbait,0
"Sinopsis Sinetron 'ANAK LANGIT' Episode 1117 & 1118, Tayang 29 April 2019",non-clickbait,0
"Sinopsis Sinetron 'CINTA BUTA' Tayang Senin, 29 April 2019",non-clickbait,0
"Sinopsis Drama W Episode 4, Lee Jong Suk Mulai Temukan Kebenaran",non-clickbait,0
"Perhitungan Suara Belum Selesai, Adly Fairuz Dipastikan Menuju Gedung DPR RI",non-clickbait,0
"Hebat! Nurul Bashira, Puteri Muslimah Indonesia 2019 Sabet 2 Gelar Sekaligus",clickbait,1
"Sinopsis 'Be Natural:The Untold Story Of Alice Guy-Blache', Sejarah Perfilm an Dunia",non-clickbait,0
"'Gift Series', Inovasi Terbaru dan Kekinian Untuk Investasi Emas",non-clickbait,0
"Sinopsis Drama W Episode 7, Hutang Nyawa Lee Jong Suk pada Han Hyo Joo",non-clickbait,0
"Kedatangan Seleb dan Influencer di Event Wonderful Noon, Gimana Keseruannya?",clickbait,1
"Perhatian Dipo Latief Pada Nikita Mirzani, Update USG Anak - Ingin Biayai Lahiran",non-clickbait,0
"Baru Nikah Dengan Fadel Islami, Muzdalifah Dibuat Naik Pitam Karena Hal Ini",clickbait,1
